time_s,no_channels,s_100_um,s_50_um,s_25_um,s_10_um
3.439941116035703e-05,0.9977905896606739,0.9933551360309069,0.9844171096748312,0.9662677924626221,0.9095303080370721
3.5020762281450046e-05,0.9977621224940459,0.9932695202236209,0.9842163317896491,0.9658331695428328,0.9083646505084393
3.565333676953287e-05,0.9977333737755113,0.9931830576410261,0.9840135681291633,0.96539424802482,0.9071874641506678
3.6297337350507604e-05,0.9977043413332568,0.9930957417513345,0.9838088033756577,0.9649509947503981,0.9059986600335915
3.695297041208231e-05,0.9976750229684155,0.9930075659413917,0.9836020220206048,0.9645033761483319,0.9047981481192456
3.762044606991348e-05,0.9976454164548195,0.9929185235159343,0.9833932083629225,0.9640513582305646,0.9035858372517519
3.829997823494372e-05,0.9976155195387688,0.9928286076968958,0.9831823465073461,0.9635949065886936,0.902361635147864
3.899178468195489e-05,0.9975853299388157,0.9927378116227583,0.9829694203629098,0.9631339863906827,0.9011254483881531
3.969608711936038e-05,0.9975548453455647,0.9926461283479499,0.9827544136415322,0.9626685623778009,0.899877182408795
4.0413111260257464e-05,0.997524063421486,0.9925535508422829,0.9825373098567004,0.9621985988617728,0.8986167414939294
4.1143086894763644e-05,0.9974929818007422,0.9924600719904343,0.9823180923222471,0.9617240597221326,0.897344028768561
4.1886247963658705e-05,0.9974615980890257,0.9923656845914576,0.982096744151213,0.961244908403761,0.8960589461919563
4.264283263335781e-05,0.9974299098634108,0.9922703813583351,0.9818732482547896,0.9607611079145976,0.8947613945515069
4.3413083372238386e-05,0.9973979146722134,0.9921741549175562,0.9816475873413366,0.9602726208235103,0.8934512734570147
4.419724702834572e-05,0.9973656100348606,0.9920769978087279,0.9814197439154614,0.9597794092583071,0.8921284813353603
4.499557490850254e-05,0.9973329934417667,0.9919789024842037,0.9811897002771595,0.9592814349038755,0.8907929154255132
4.580832285884669e-05,0.9973000623542241,0.9918798613087456,0.9809574385210096,0.9587786590004354,0.8894444717738438
4.663575134682442e-05,0.9972668142042901,0.9917798665591947,0.9807229405354085,0.958271042341886,0.888083045229694
4.7478125544664144e-05,0.997233246394686,0.9916789104241622,0.9804861880018454,0.9577585452742369,0.8867085294411651
4.833571541435856e-05,0.9971993562986992,0.9915769850037346,0.9802471623942093,0.9572411276941037,0.8853208168510867
4.9208795794180865e-05,0.9971651412600863,0.9914740823091864,0.9800058449781167,0.9567187490472568,0.8839197986931205
5.009764648676458e-05,0.9971305985929821,0.9913701942627018,0.9797622168102572,0.9561913683272049,0.8825053649879647
5.1002552348773806e-05,0.9970957255818083,0.9912653126971008,0.9795162587377528,0.9556589440738037,0.8810774045396225
5.1923803382193836e-05,0.9970605194811812,0.9911594293555661,0.9792679513975169,0.9551214343718729,0.8796358049316899
5.2861694827269615e-05,0.997024977515823,0.9910525358913708,0.9790172752156144,0.9545787968498114,0.8781804525236444
5.381652725712402e-05,0.996989096880469,0.9909446238676021,0.9787642104066168,0.9540309886781958,0.8767112324470849
5.4788606674084705e-05,0.9969528747397742,0.9908356847568801,0.9785087369729395,0.9534779665683522,0.8752280286019031
5.577824460775082e-05,0.9969163082282175,0.9907257099410693,0.9782508347041674,0.9529196867708922,0.8737307236523542
5.6785758214831726e-05,0.9968793944500028,0.9906146907109805,0.9779904831763555,0.9523561050741998,0.8722191990230005
5.7811470380787895e-05,0.9968421304789553,0.9905026182660619,0.9777276617513028,0.9517871768028625,0.8706933348945045
5.885570982330891e-05,0.9968045133584167,0.9903894837140779,0.9774623495758009,0.9512128568160391,0.8691530101992481
5.991881119765996e-05,0.9967665401011305,0.9902752780707716,0.9771945255808426,0.9506330995057519,0.8675981026167575
6.100111520393122e-05,0.9967282076891273,0.9901599922595149,0.9769241684808002,0.9500478587951049,0.8660284885689197
6.210296869622506e-05,0.996689513073602,0.9900436171109397,0.9766512567725608,0.949457088136414,0.8644440432149697
6.322472479381426e-05,0.9966504531747846,0.9899261433625524,0.9763757687346234,0.94886074050925,0.8628446404462419
6.436674299430912e-05,0.9966110248818077,0.9898075616583293,0.9760976824261495,0.9482587684183861,0.8612301528806666
6.552938928886882e-05,0.996571225052564,0.9896878625482949,0.9758169756859719,0.9476511238916507,0.8596004518570072
6.671303627949252e-05,0.9965310505135595,0.989567036488077,0.9755336261315555,0.9470377584776773,0.8579554074288314
6.791806329843048e-05,0.9964904980597599,0.989445073838444,0.9752476111579109,0.9464186232435551,0.8562948883582068
6.91448565297514e-05,0.9964495644544293,0.9893219648648234,0.9749589079364618,0.9457936687723753,0.8546187621091198
7.039380913310552e-05,0.9964082464289653,0.9891976997367965,0.9746674934138634,0.9451628451606722,0.852926894840616
7.166532136972411e-05,0.9963665406827196,0.9890722685275729,0.97437334431077,0.9445261020157598,0.8512191513996546
7.295980073069326e-05,0.9963244438828202,0.9889456612134462,0.9740764371205592,0.9438833884529647,0.8494953953136888
7.427766206754627e-05,0.9962819526639827,0.9888178676732291,0.9737767481080023,0.9432346530927529,0.8477554887829608
7.561932772521401e-05,0.9962390636283153,0.9886888776876647,0.9734742533078913,0.9425798440577536,0.8459992926725215
7.698522767737687e-05,0.9961957733451166,0.9885586809388223,0.9731689285236163,0.9419189089696822,0.8442266665039767
7.837579966426224e-05,0.996152078350668,0.9884272670094709,0.9728607493256963,0.9412517949461595,0.8424374684469604
7.979148933292956e-05,0.9961079751480189,0.9882946253824322,0.9725496910502656,0.9405784485974339,0.8406315553103441
8.123275038009053e-05,0.9960634602067652,0.9881607454399159,0.9722357287975133,0.9398988160230044,0.838808782533184
8.270004469750932e-05,0.9960185299628217,0.9880256164628366,0.9719188374300797,0.9392128428081501,0.8369690041754134
8.41938425200274e-05,0.9959731808181899,0.9878892276301107,0.9715989915714087,0.9385204740203634,0.8351120729082827
8.5714622576264e-05,0.9959274091407166,0.9877515680179362,0.97127616560406,0.9378216542056935,0.8332378400045585
8.726287224203764e-05,0.9958812112638502,0.9876126265990542,0.9709503336679771,0.9371163273850002,0.8313461553284802
8.883908769655893e-05,0.9958345834863884,0.9874723922419952,0.9706214696587157,0.9364044370501208,0.829436867325489
9.04437740814456e-05,0.995787522072222,0.9873308537103055,0.9702895472256361,0.9356859261599509,0.8275098230117267
9.2077445662608e-05,0.9957400232500732,0.98718799966176,0.9699545397700517,0.9349607371364432,0.825564867963317
9.374062599506041e-05,0.9956920832132276,0.9870438186475579,0.9696164204433458,0.9342288118605255,0.8236018463054319
9.543384809070845e-05,0.9956436981192616,0.9868982991115026,0.9692751621450468,0.9334900916679384,0.8216206007011501
9.715765458916733e-05,0.9955948640897657,0.9867514293891666,0.9689307375208718,0.9327445173449975,0.8196209723401137
9.891259793166632e-05,0.9955455772100609,0.9866031977070427,0.9685831189607333,0.931992029124279,0.8176028009269871
0.00010069924053809264,0.9954958335289112,0.9864535921816783,0.9682322785967119,0.9312325666802324,0.8155659246697292
0.000102518154987235,0.9954456290582331,0.9863026008187982,0.967878188300996,0.9304660691247202,0.8135101802676777
0.00010436992420028255,0.995394959772797,0.9861502115124113,0.9675208196837901,0.9296924750024884,0.811435402899456
0.00010625514162763718,0.9953438216099267,0.9859964120439046,0.9671601440911888,0.9289117222865658,0.8093414262107095
0.00010817441143910193,0.9952922104691941,0.985841190081124,0.9667961326030203,0.9281237483735971,0.807228082301674
0.0001101283487175031,0.9952401222121082,0.9856845331774418,0.9664287560306606,0.9273284900791078,0.8050952017145858
0.00011211757965581073,0.9951875526618014,0.9855264287708099,0.9660579849148143,0.9265258836327037,0.8029426134209422
0.00011414274175781964,0.9951344976027104,0.9853668641828034,0.9656837895232682,0.9257158646732058,0.8007701448086141
0.00011620448404245484,0.9950809527802535,0.9852058266176476,0.965306139848613,0.9248983682437201,0.7985776216688284
0.00011830346725176725,0.9950269139005035,0.9850433031612351,0.9649250056059374,0.9240733287866456,0.7963648681830217
0.00012044036406268689,0.9949723766298567,0.9848792807801307,0.9645403562304931,0.9232406801386177,0.794131706909583
0.00012261585930260102,0.9949173365946975,0.9847137463205612,0.9641521608753284,0.9224003555253902,0.7918779587704937
0.00012483065016882563,0.9948617893810591,0.9845466865073983,0.9637603884088985,0.9215522875566584,0.7896034430378828
0.00012708544645204122,0.9948057305342809,0.9843780879431231,0.963365007412643,0.9206964082208154,0.7873079773205132
0.00012938097076376528,0.9947491555586603,0.9842079371067834,0.962965986178537,0.9198326488796524,0.7849913775502189
0.00013171795876793259,0.9946920599171023,0.9840362203529381,0.9625632927066148,0.9189609402629977,0.7826534579683171
0.00013409715941665944,0.9946344390307634,0.983862923910587,0.9621568947024632,0.9180812124632923,0.7802940311120212
0.00013651933519026575,0.9945762882786943,0.9836880338820931,0.961746759574692,0.9171933949301102,0.77791290780089
0.00013898526234163255,0.9945176029974748,0.9835115362420894,0.9613328544323715,0.9162974164646136,0.7755098971233433
0.0001414957311449738,0.9944583784808484,0.9833334168363762,0.9609151460824453,0.9153932052139544,0.7730848064232976
0.00014405154614910185,0.9943986099793507,0.9831536613808048,0.9604936010271148,0.914480688665609,0.7706374412869585
